id,slug,market_segment,name,brand,type,category,description,price_base_usd,release_date,release_year,compatibility,specs,technologies,benchmarks,tags,created_at,price_base_eur
cpu-amd-ryzen-7600,amd-ryzen-5-7600,gaming,AMD Ryzen 5 7600,AMD,cpu,mid-range,"Procesador de escritorio de 6 núcleos y 12 hilos basado en la arquitectura Zen 4 de 5nm para el socket AM5. Con frecuencia base de 3.8 GHz y turbo de hasta 5.1 GHz, soporte nativo para DDR5 y PCIe 5.0, e iGPU AMD Radeon Graphics integrada de 2 CUs. Ofrece un rendimiento excelente en juegos de última generación con bajo consumo de 65W.",229.00,2023-01-14,2023,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B850, X870"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":384,""l2"":6144,""l3"":32768},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":3.8,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.1}","[{""name"":""AMD EXPO"",""description"":""Perfiles extendidos para acelerar la memoria DDR5 con overclocking de un solo clic.""},{""name"":""Precision Boost 2"",""description"":""Ajusta las frecuencias de forma dinámica para rendimiento máximo.""},{""name"":""TSMC 5nm Process"",""description"":""Proceso litográfico avanzado para mayor eficiencia energética.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados RDNA 2 con 2 CUs para salida de video y soporte multimedia.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de nueva generación para GPUs y SSDs NVMe de ultra alta velocidad.""}]","{""passmark_score"":27400,""cinebench_multi"":14200,""geekbench_single"":2050}","[""Zen 4"",""AM5"",""DDR5"",""PCIe 5.0"",""Mid-Range Gaming"",""6 Cores""]",2026-05-03 17:06:12.856271+00,210.68
cpu-amd-ryzen-7600x,amd-ryzen-5-7600x,gaming,AMD Ryzen 5 7600X,AMD,cpu,mid-range,"Procesador de escritorio Ryzen 7000 basado en Zen 4 Raphael para plataforma AM5. Ofrece 6 núcleos y 12 hilos, frecuencia base de 4.7 GHz, boost de hasta 5.3 GHz, 38 MB de caché total L2+L3, soporte DDR5-5200, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",299,2022-09-27,2022,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":105,""cache"":{""l1"":384,""l2"":6144,""l3"":32768},""cores"":6,""threads"":12,""power_base"":105,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":4.7,""efficency_cores"":0,""power_turbo_max"":142,""turbo_frequency"":5.3}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":28277,""cinebench_multi"":15315,""geekbench_single"":2846}","[""Zen 4"",""AM5"",""DDR5"",""PCIe 5.0"",""Raphael"",""6 Cores""]",2026-08-16 19:27:00+00,359
cpu-amd-ryzen-7700,amd-ryzen-7-7700,gaming,AMD Ryzen 7 7700,AMD,cpu,high-end,"Procesador Ryzen 7 de escritorio basado en Zen 4 Raphael para plataforma AM5. Cuenta con 8 núcleos y 16 hilos, frecuencia base de 3.8 GHz, boost de hasta 5.3 GHz, 40 MB de caché total L2+L3, TDP de 65 W, soporte DDR5-5200, PCIe 5.0, gráficos integrados AMD Radeon Graphics y disipador AMD Wraith Prism incluido.",329,2023-01-14,2023,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":65,""cache"":{""l1"":512,""l2"":8192,""l3"":32768},""cores"":8,""threads"":16,""power_base"":65,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":3.8,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.3}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":34332,""cinebench_multi"":19540,""geekbench_single"":2769}","[""Zen 4"",""AM5"",""DDR5"",""65W"",""Wraith Prism"",""8 Cores""]",2026-08-16 19:27:00+00,369
cpu-amd-ryzen-7700x,amd-ryzen-7-7700x,gaming,AMD Ryzen 7 7700X,AMD,cpu,high-end,"Procesador de escritorio Ryzen 7 basado en Zen 4 Raphael para plataforma AM5. Integra 8 núcleos y 16 hilos, frecuencia base de 4.5 GHz, boost de hasta 5.4 GHz, 40 MB de caché total L2+L3, soporte DDR5-5200, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",399,2022-09-27,2022,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":105,""cache"":{""l1"":512,""l2"":8192,""l3"":32768},""cores"":8,""threads"":16,""power_base"":105,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":4.5,""efficency_cores"":0,""power_turbo_max"":142,""turbo_frequency"":5.4}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":35493,""cinebench_multi"":20399,""geekbench_single"":2898}","[""Zen 4"",""AM5"",""DDR5"",""PCIe 5.0"",""High-End Gaming"",""8 Cores""]",2026-08-16 19:27:00+00,479
cpu-amd-ryzen-7800x3d,amd-ryzen-7-7800x3d,gaming,AMD Ryzen 7 7800X3D,AMD,cpu,enthusiast,"El procesador gaming definitivo basado en la arquitectura Zen 4 para socket AM5. Con 8 núcleos, 16 hilos y 96 MB de caché L3 3D V-Cache, ofrece el máximo rendimiento en juegos a 1080p y 1440p con una eficiencia energética insuperable de 120W TDP. Compatible con DDR5 y PCIe 5.0.",449.00,2023-04-06,2023,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B850, X870"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":192}","{""tdp"":120,""cache"":{""l1"":512,""l2"":8192,""l3"":98304},""cores"":8,""threads"":16,""power_base"":120,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":4.2,""efficency_cores"":0,""power_turbo_max"":162,""turbo_frequency"":5}","[{""name"":""AMD 3D V-Cache Technology"",""description"":""Añade 64MB de caché L3 apilada en 3D para alcanzar 96MB de caché L3 superrápida.""},{""name"":""AMD EXPO"",""description"":""Overclocking de memoria DDR5 fácil y optimizado.""},{""name"":""Precision Boost 2"",""description"":""Optimización automática de frecuencia basada en límites térmicos y eléctricos.""},{""name"":""TSMC 5nm Process"",""description"":""Litografía de última generación para máxima potencia y eficiencia.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos RDNA 2 integrados para diagnóstico y uso básico.""}]","{""passmark_score"":34300,""cinebench_multi"":18100,""geekbench_single"":2720}","[""Zen 4"",""3D V-Cache"",""AM5"",""Best Gaming CPU"",""Enthusiast"",""8 Cores""]",2026-05-03 17:06:12.856271+00,413.08
cpu-amd-ryzen-7900,amd-ryzen-9-7900,gaming,AMD Ryzen 9 7900,AMD,cpu,enthusiast,"Procesador Ryzen 9 de escritorio basado en Zen 4 Raphael para equipos AM5 eficientes de alto rendimiento. Ofrece 12 núcleos y 24 hilos, frecuencia base de 3.7 GHz, boost de hasta 5.4 GHz, 76 MB de caché total L2+L3, TDP de 65 W, soporte DDR5-5200, PCIe 5.0, gráficos integrados AMD Radeon Graphics y disipador AMD Wraith Prism incluido.",429,2023-01-14,2023,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":65,""cache"":{""l1"":768,""l2"":12288,""l3"":65536},""cores"":12,""threads"":24,""power_base"":65,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":3.7,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.4}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":48045,""cinebench_multi"":28905,""geekbench_single"":2798}","[""Zen 4"",""AM5"",""DDR5"",""65W"",""Ryzen 9"",""12 Cores""]",2026-08-16 19:27:00+00,479
cpu-amd-ryzen-7900x,amd-ryzen-9-7900x,gaming,AMD Ryzen 9 7900X,AMD,cpu,enthusiast,"Procesador Ryzen 9 de escritorio basado en Zen 4 Raphael para gaming avanzado, streaming y creación de contenido. Combina 12 núcleos y 24 hilos, frecuencia base de 4.7 GHz, boost de hasta 5.6 GHz, 76 MB de caché total L2+L3, soporte DDR5-5200, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",549,2022-09-27,2022,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":170,""cache"":{""l1"":768,""l2"":12288,""l3"":65536},""cores"":12,""threads"":24,""power_base"":170,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":4.7,""efficency_cores"":0,""power_turbo_max"":230,""turbo_frequency"":5.6}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":51233,""cinebench_multi"":29654,""geekbench_single"":2920}","[""Zen 4"",""AM5"",""DDR5"",""PCIe 5.0"",""Ryzen 9"",""12 Cores""]",2026-08-16 19:27:00+00,669
cpu-amd-ryzen-7900x3d,amd-ryzen-9-7900x3d,gaming,AMD Ryzen 9 7900X3D,AMD,cpu,enthusiast,"Procesador Ryzen 9 X3D basado en Zen 4 Raphael X3D, enfocado a gaming entusiasta y cargas sensibles a caché. Cuenta con 12 núcleos y 24 hilos, frecuencia base de 4.4 GHz, boost de hasta 5.6 GHz, 140 MB de caché total L2+L3 gracias a AMD 3D V-Cache, soporte DDR5-5200, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",599,2023-02-28,2023,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":120,""cache"":{""l1"":768,""l2"":12288,""l3"":131072},""cores"":12,""threads"":24,""power_base"":120,""architecture"":""Zen 4 (Raphael X3D)"",""base_frequency"":4.4,""efficency_cores"":0,""power_turbo_max"":162,""turbo_frequency"":5.6}","[{""name"":""AMD 3D V-Cache Technology"",""description"":""Caché L3 apilada para aumentar el rendimiento en juegos y cargas sensibles a caché.""},{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""Curve Optimizer"",""description"":""Permite ajustar la curva de voltaje y frecuencia para mejorar eficiencia y boost.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":50200,""cinebench_multi"":27084,""geekbench_single"":2896}","[""Zen 4"",""3D V-Cache"",""AM5"",""Ryzen 9"",""Enthusiast"",""12 Cores""]",2026-08-16 19:27:00+00,679
cpu-amd-ryzen-7950x,amd-ryzen-9-7950x,gaming,AMD Ryzen 9 7950X,AMD,cpu,enthusiast,"Procesador insignia Ryzen 9 basado en Zen 4 Raphael para gaming extremo, renderizado y productividad pesada. Integra 16 núcleos y 32 hilos, frecuencia base de 4.5 GHz, boost de hasta 5.7 GHz, 80 MB de caché total L2+L3, soporte DDR5-5200, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",699,2022-09-27,2022,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":170,""cache"":{""l1"":1024,""l2"":16384,""l3"":65536},""cores"":16,""threads"":32,""power_base"":170,""architecture"":""Zen 4 (Raphael)"",""base_frequency"":4.5,""efficency_cores"":0,""power_turbo_max"":230,""turbo_frequency"":5.7}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":62141,""cinebench_multi"":38640,""geekbench_single"":2974}","[""Zen 4"",""AM5"",""DDR5"",""PCIe 5.0"",""Flagship"",""16 Cores""]",2026-08-16 19:27:00+00,849
cpu-amd-ryzen-7950x3d,amd-ryzen-9-7950x3d,gaming,AMD Ryzen 9 7950X3D,AMD,cpu,enthusiast,"Procesador insignia Ryzen 9 X3D basado en Zen 4 Raphael X3D, diseñado para gaming extremo, creación de contenido y multitarea intensiva. Ofrece 16 núcleos y 32 hilos, frecuencia base de 4.2 GHz, boost de hasta 5.7 GHz, 144 MB de caché total L2+L3 con AMD 3D V-Cache, soporte DDR5-5200, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",699,2023-02-28,2023,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":128}","{""tdp"":120,""cache"":{""l1"":1024,""l2"":16384,""l3"":131072},""cores"":16,""threads"":32,""power_base"":120,""architecture"":""Zen 4 (Raphael X3D)"",""base_frequency"":4.2,""efficency_cores"":0,""power_turbo_max"":162,""turbo_frequency"":5.7}","[{""name"":""AMD 3D V-Cache Technology"",""description"":""Caché L3 apilada para aumentar el rendimiento en juegos y cargas sensibles a caché.""},{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 con IPC mejorado y fabricación avanzada para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar los límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""Curve Optimizer"",""description"":""Permite ajustar la curva de voltaje y frecuencia para mejorar eficiencia y boost.""},{""name"":""TSMC 5nm FinFET"",""description"":""Proceso de fabricación de 5 nm para los chiplets de CPU Zen 4.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":62301,""cinebench_multi"":38581,""geekbench_single"":2906}","[""Zen 4"",""3D V-Cache"",""AM5"",""Flagship Gaming"",""Enthusiast"",""16 Cores""]",2026-08-16 19:27:00+00,789
cpu-amd-ryzen-8300g,amd-ryzen-3-8300g,gaming,AMD Ryzen 3 8300G,AMD,cpu,budget,"APU Ryzen 3 de escritorio basada en Phoenix 2 para plataforma AM5. Combina 1 núcleo Zen 4 y 3 núcleos Zen 4c, con 4 núcleos y 8 hilos en total, frecuencia base de 3.4 GHz, boost de hasta 4.9 GHz, 12 MB de caché total L2+L3, TDP de 65 W, DDR5-5200, PCIe 4.0 y gráficos Radeon 740M RDNA 3.",,2024-01-31,2024,"{""pcie"":4,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":256}","{""tdp"":65,""cache"":{""l1"":256,""l2"":4096,""l3"":8192},""cores"":4,""threads"":8,""power_base"":65,""architecture"":""1x Zen 4 + 3x Zen 4c (Phoenix 2)"",""base_frequency"":3.4,""efficency_cores"":3,""power_turbo_max"":88,""turbo_frequency"":4.9}","[{""name"":""Zen 4 + Zen 4c Architecture"",""description"":""Diseño híbrido AMD con núcleos Zen 4 y Zen 4c compactos.""},{""name"":""AMD Radeon 740M Graphics"",""description"":""Gráficos integrados RDNA 3 con 4 núcleos gráficos y frecuencia de hasta 2600 MHz.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""Curve Optimizer"",""description"":""Permite ajustar la curva de voltaje y frecuencia para mejorar eficiencia y boost.""},{""name"":""PCIe 4.0 Support"",""description"":""Soporte PCI Express 4.0 para GPU y almacenamiento compatible.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":14018,""cinebench_multi"":9661,""geekbench_single"":2627}","[""Zen 4"",""Zen 4c"",""AM5"",""DDR5"",""APU"",""Radeon 740M"",""4 Cores""]",2026-08-16 19:37:00+00,
cpu-amd-ryzen-8500g,amd-ryzen-5-8500g,gaming,AMD Ryzen 5 8500G,AMD,cpu,budget,"APU Ryzen 5 de escritorio basada en Phoenix 2 para plataforma AM5. Combina 2 núcleos Zen 4 y 4 núcleos Zen 4c, con 6 núcleos y 12 hilos en total, frecuencia base de 3.5 GHz, boost de hasta 5.0 GHz, 22 MB de caché total L2+L3, TDP de 65 W, DDR5-5200, PCIe 4.0 y gráficos Radeon 740M RDNA 3.",179,2024-01-31,2024,"{""pcie"":4,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":96}","{""tdp"":65,""cache"":{""l1"":384,""l2"":6144,""l3"":16384},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""2x Zen 4 + 4x Zen 4c (Phoenix 2)"",""base_frequency"":3.5,""efficency_cores"":4,""power_turbo_max"":88,""turbo_frequency"":5}","[{""name"":""Zen 4 + Zen 4c Architecture"",""description"":""Diseño híbrido AMD con núcleos Zen 4 y Zen 4c compactos.""},{""name"":""AMD Radeon 740M Graphics"",""description"":""Gráficos integrados RDNA 3 con 4 núcleos gráficos y frecuencia de hasta 2800 MHz.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""Curve Optimizer"",""description"":""Permite ajustar la curva de voltaje y frecuencia para mejorar eficiencia y boost.""},{""name"":""PCIe 4.0 Support"",""description"":""Soporte PCI Express 4.0 para GPU y almacenamiento compatible.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":21395,""cinebench_multi"":11561,""geekbench_single"":2686}","[""Zen 4"",""Zen 4c"",""AM5"",""DDR5"",""APU"",""Radeon 740M"",""6 Cores""]",2026-08-16 19:37:00+00,199
