id,slug,market_segment,name,brand,type,category,description,price_base_usd,release_date,release_year,compatibility,specs,technologies,benchmarks,tags,created_at,price_base_eur
cpu-intel-core-i3-12100,intel-core-i3-12100,gaming,Intel Core i3-12100,Intel,cpu,budget,"Procesador Intel Core i3 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 4 Performance-cores y 8 hilos, frecuencia base de 3.3 GHz, turbo máximo de hasta 4.3 GHz, 12 MB de Intel Smart Cache, 5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 730.",129,2022-01-04,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":60,""cache"":{""l1"":320,""l2"":5120,""l3"":12288},""cores"":4,""threads"":8,""power_base"":60,""architecture"":""Alder Lake-S"",""base_frequency"":3.3,""efficency_cores"":0,""power_turbo_max"":89,""turbo_frequency"":4.3}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura Intel de 12ª generación con núcleos Performance Golden Cove.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":12498,""cinebench_multi"":8443,""geekbench_single"":2115}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i3"",""4 Cores""]",2026-08-16 20:24:00+00,118.68
cpu-intel-i5-12400f,intel-core-i5-12400f,gaming,Intel Core i5-12400F,Intel,cpu,mid-range,"Procesador de escritorio de gama media de la 12ª generación (Alder Lake) de Intel. Ofrece 6 núcleos de alto rendimiento y 12 hilos, con una frecuencia turbo de hasta 4.4 GHz. No incluye gráficos integrados, lo que lo hace una opción popular para builds gaming con GPU dedicada gracias a su excelente relación calidad-precio y bajo consumo.",174.00,2022-01-04,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":65,""cache"":{""l1"":480,""l2"":7680,""l3"":18432},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Alder Lake S"",""base_frequency"":2.5,""efficency_cores"":0,""power_turbo_max"":117,""turbo_frequency"":4.4}","[{""name"":""Intel Hyper-Threading"",""description"":""Mejora multitarea.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Aumenta frecuencia.""},{""name"":""PCIe 5.0 Support"",""description"":""Doble ancho de banda.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera IA.""},{""name"":""Intel Virtualization Technology"",""description"":""Múltiples SO.""}]","{""passmark_score"":19596,""cinebench_multi"":12344,""geekbench_single"":2350}","[""12th Gen Intel"",""Alder Lake"",""LGA 1700"",""Budget Gaming"",""Best Value""]",2026-05-03 17:04:16.091192+00,160.08
cpu-intel-core-i5-12600k,intel-core-i5-12600k,gaming,Intel Core i5-12600K,Intel,cpu,mid-range,"Procesador Intel Core i5 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 10 núcleos híbridos, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 3.7 GHz, turbo máximo de hasta 4.9 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",328,2021-11-04,2021,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":125,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":125,""architecture"":""Alder Lake-S"",""base_frequency"":3.7,""efficency_cores"":4,""power_turbo_max"":150,""turbo_frequency"":4.9}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura híbrida Intel de 12ª generación con Performance-cores Golden Cove y Efficient-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":27511,""cinebench_multi"":17660,""geekbench_single"":2433}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""10 Cores""]",2026-08-16 20:24:00+00,301.76
cpu-intel-core-i5-13600k,intel-core-i5-13600k,gaming,Intel Core i5-13600K,Intel,cpu,mid-range,"Procesador Intel Core i5 de 13ª generación basado en Raptor Lake-S para LGA1700. Integra 14 núcleos híbridos, 6 Performance-cores y 8 Efficient-cores, 20 hilos, frecuencia base P-core de 3.5 GHz, turbo máximo de hasta 5.1 GHz, 24 MB de Intel Smart Cache, 20 MB de caché L2, soporte DDR5-5600/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",319,2022-10-20,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":1248,""l2"":20480,""l3"":24576},""cores"":14,""threads"":20,""power_base"":125,""architecture"":""Raptor Lake-S"",""base_frequency"":3.5,""efficency_cores"":8,""power_turbo_max"":181,""turbo_frequency"":5.1}","[{""name"":""Raptor Lake Architecture"",""description"":""Arquitectura híbrida Intel de 13ª generación con P-cores Raptor Cove y E-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-5600 y DDR4-3200.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":37462,""cinebench_multi"":23960,""geekbench_single"":2639}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""14 Cores""]",2026-08-16 20:15:00+00,293.48
cpu-intel-core-i5-14400,intel-core-i5-14400,gaming,Intel Core i5-14400,Intel,cpu,mid-range,"Procesador Intel Core i5 de 14ª generación basado en Raptor Lake Refresh para plataforma LGA 1700. Integra 10 núcleos en configuración híbrida, 6 Performance-cores y 4 Efficient-cores, 16 hilos, frecuencia base P-core de 2.5 GHz, turbo de hasta 4.7 GHz, 20 MB de Intel Smart Cache, 9.5 MB de caché L2, gráficos Intel UHD 730, soporte DDR5-4800 o DDR4-3200 y PCIe 5.0.",231,2024-01-08,2024,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":4800,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":864,""l2"":9728,""l3"":20480},""cores"":10,""threads"":16,""power_base"":65,""architecture"":""Raptor Lake Refresh"",""base_frequency"":2.5,""efficency_cores"":4,""power_turbo_max"":148,""turbo_frequency"":4.7}","[{""name"":""Raptor Lake Refresh"",""description"":""Arquitectura Intel Core de 14ª generación para escritorio con P-cores y E-cores.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados para salida de vídeo y aceleración multimedia básica.""},{""name"":""Intel Quick Sync Video"",""description"":""Codificación y decodificación de vídeo acelerada por hardware.""}]","{""passmark_score"":25077,""cinebench_multi"":16074,""geekbench_single"":1905}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""Locked"",""10 Cores""]",2026-08-16 19:45:00+00,212.52
cpu-intel-core-i7-12700k,intel-core-i7-12700k,gaming,Intel Core i7-12700K,Intel,cpu,high-end,"Procesador Intel Core i7 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 12 núcleos híbridos, 8 Performance-cores y 4 Efficient-cores, 20 hilos, frecuencia base P-core de 3.6 GHz, turbo máximo de hasta 5.0 GHz, 25 MB de Intel Smart Cache, 12 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",460,2021-11-04,2021,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":125,""cache"":{""l1"":1024,""l2"":12288,""l3"":25600},""cores"":12,""threads"":20,""power_base"":125,""architecture"":""Alder Lake-S"",""base_frequency"":3.6,""efficency_cores"":4,""power_turbo_max"":190,""turbo_frequency"":5}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura híbrida Intel de 12ª generación con Performance-cores Golden Cove y Efficient-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost Max Technology 3.0"",""description"":""Identifica los mejores núcleos para maximizar el rendimiento de cargas ligeras.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":34258,""cinebench_multi"":22812,""geekbench_single"":2546}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i7"",""12 Cores""]",2026-08-16 20:24:00+00,423.20
cpu-intel-core-i7-14700k,intel-core-i7-14700k,gaming,Intel Core i7-14700K,Intel,cpu,high-end,"Procesador Intel Core i7 de 14ª generación basado en Raptor Lake Refresh para plataforma LGA 1700. Integra 20 núcleos en configuración híbrida, 8 Performance-cores y 12 Efficient-cores, 28 hilos, frecuencia base P-core de 3.4 GHz, turbo de hasta 5.6 GHz, 33 MB de Intel Smart Cache, 28 MB de caché L2, gráficos Intel UHD 770, soporte DDR5-5600 o DDR4-3200 y PCIe 5.0.",419,2023-10-17,2023,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":1792,""l2"":28672,""l3"":33792},""cores"":20,""threads"":28,""power_base"":125,""architecture"":""Raptor Lake Refresh"",""base_frequency"":3.4,""efficency_cores"":12,""power_turbo_max"":253,""turbo_frequency"":5.6}","[{""name"":""Raptor Lake Refresh"",""description"":""Actualización de la arquitectura Intel Core de 14ª generación para escritorio.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Turbo Boost Max Technology 3.0"",""description"":""Identifica los mejores P-cores para maximizar el rendimiento en cargas ligeras.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados para salida de vídeo y aceleración multimedia.""},{""name"":""Intel Quick Sync Video"",""description"":""Codificación y decodificación de vídeo acelerada por hardware.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":51947,""cinebench_multi"":36245,""geekbench_single"":2569}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""Unlocked"",""20 Cores""]",2026-08-16 19:45:00+00,385.48
cpu-intel-core-i9-13900k,intel-core-i9-13900k,gaming,Intel Core i9-13900K,Intel,cpu,enthusiast,"Procesador Intel Core i9 de 13ª generación basado en Raptor Lake-S para LGA1700. Integra 24 núcleos híbridos, 8 Performance-cores y 16 Efficient-cores, 32 hilos, frecuencia base P-core de 3.0 GHz, turbo máximo de hasta 5.8 GHz, 36 MB de Intel Smart Cache, 32 MB de caché L2, soporte DDR5-5600/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 770.",589,2022-10-20,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":125,""cache"":{""l1"":2176,""l2"":32768,""l3"":36864},""cores"":24,""threads"":32,""power_base"":125,""architecture"":""Raptor Lake-S"",""base_frequency"":3,""efficency_cores"":16,""power_turbo_max"":253,""turbo_frequency"":5.8}","[{""name"":""Raptor Lake Architecture"",""description"":""Arquitectura híbrida Intel de 13ª generación con P-cores Raptor Cove y E-cores Gracemont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel Thermal Velocity Boost"",""description"":""Eleva frecuencias de forma oportunista cuando temperatura y potencia lo permiten.""},{""name"":""Intel Turbo Boost Max Technology 3.0"",""description"":""Identifica los mejores núcleos para maximizar el rendimiento de cargas ligeras.""},{""name"":""Intel Adaptive Boost Technology"",""description"":""Aumenta frecuencias multinúcleo bajo condiciones térmicas y eléctricas adecuadas.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":58097,""cinebench_multi"":39652,""geekbench_single"":2868}","[""Raptor Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i9"",""24 Cores""]",2026-08-16 20:15:00+00,541.88
cpu-intel-core-i9-14900ks,intel-core-i9-14900ks,gaming,Intel Core i9-14900KS,Intel,cpu,enthusiast,"Edición especial Intel Core i9 de 14ª generación basada en Raptor Lake Refresh para plataforma LGA 1700. Integra 24 núcleos híbridos, 8 Performance-cores y 16 Efficient-cores, 32 hilos, frecuencia base P-core de 3.2 GHz, turbo de hasta 6.2 GHz, 36 MB de Intel Smart Cache, 32 MB de caché L2, gráficos Intel UHD 770, soporte DDR5-5600 o DDR4-3200 y PCIe 5.0.",699,2024-03-14,2024,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR4 / DDR5"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":150,""cache"":{""l1"":2176,""l2"":32768,""l3"":36864},""cores"":24,""threads"":32,""power_base"":150,""architecture"":""Raptor Lake Refresh"",""base_frequency"":3.2,""efficency_cores"":16,""power_turbo_max"":253,""turbo_frequency"":6.2}","[{""name"":""Raptor Lake Refresh"",""description"":""Actualización de la arquitectura Intel Core de 14ª generación para escritorio.""},{""name"":""Intel Hybrid Architecture"",""description"":""Arquitectura híbrida de 14ª generación con Performance-cores y Efficient-cores para equilibrar rendimiento y eficiencia.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a distribuir las cargas entre P-cores y E-cores.""},{""name"":""Intel Turbo Boost 2.0"",""description"":""Eleva automáticamente la frecuencia bajo carga dentro de los límites térmicos y de potencia.""},{""name"":""Intel Turbo Boost Max Technology 3.0"",""description"":""Identifica los mejores P-cores para maximizar el rendimiento en cargas ligeras.""},{""name"":""Intel Thermal Velocity Boost"",""description"":""Incrementa la frecuencia de forma oportunista cuando hay margen térmico.""},{""name"":""Intel Adaptive Boost Technology"",""description"":""Aumenta frecuencias multinúcleo cuando potencia, corriente y temperatura lo permiten.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas para IA.""},{""name"":""Intel GNA"",""description"":""Acelerador neuronal gaussiano para tareas de audio e IA de bajo consumo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR4 / DDR5 Support"",""description"":""Compatibilidad con memoria DDR4-3200 y DDR5 según placa base.""},{""name"":""Intel UHD Graphics 770"",""description"":""Gráficos integrados para salida de vídeo y aceleración multimedia.""},{""name"":""Intel Quick Sync Video"",""description"":""Codificación y decodificación de vídeo acelerada por hardware.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":59995,""cinebench_multi"":40976,""geekbench_single"":2692}","[""Raptor Lake Refresh"",""LGA 1700"",""DDR4"",""DDR5"",""PCIe 5.0"",""Special Edition"",""Unlocked"",""24 Cores""]",2026-08-16 19:45:00+00,643.08
cpu-intel-core-ultra-9-285k,intel-core-ultra-9-285k,gaming,Intel Core Ultra 9 285K,Intel,cpu,enthusiast,"Procesador de escritorio Intel Core Ultra 200S basado en Arrow Lake para plataforma LGA 1851. Integra 24 núcleos en configuración híbrida, 8 Performance-cores y 16 Efficient-cores, 24 hilos, frecuencia base P-core de 3.7 GHz, turbo máximo de hasta 5.7 GHz, 36 MB de Intel Smart Cache, 40 MB de caché L2, NPU Intel AI Boost, gráficos Intel integrados y soporte DDR5-6400 y PCIe 5.0.",599,2024-10-24,2024,"{""pcie"":5,""socket"":""LGA 1851"",""chipsets"":""Z890, B860, H810, Q870, W880"",""ram_type"":""DDR5"",""ram_frecuency"":6400,""ram_max_support"":256}","{""tdp"":125,""cache"":{""l1"":2432,""l2"":40960,""l3"":36864},""cores"":24,""threads"":24,""power_base"":125,""architecture"":""Arrow Lake-S"",""base_frequency"":3.7,""efficency_cores"":16,""power_turbo_max"":250,""turbo_frequency"":5.7}","[{""name"":""Arrow Lake Architecture"",""description"":""Arquitectura híbrida Intel Core Ultra 200S con núcleos Performance Lion Cove y Efficient Skymont.""},{""name"":""Intel Thread Director"",""description"":""Ayuda al sistema operativo a asignar cargas entre P-cores y E-cores.""},{""name"":""Intel AI Boost"",""description"":""NPU integrada para acelerar cargas de inteligencia artificial compatibles.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""Intel Thermal Velocity Boost"",""description"":""Eleva frecuencias de forma oportunista cuando temperatura y potencia lo permiten.""},{""name"":""Intel Turbo Boost Max Technology 3.0"",""description"":""Identifica los mejores núcleos para maximizar el rendimiento de cargas ligeras.""},{""name"":""Intel Graphics"",""description"":""Gráficos integrados Intel con 4 Xe-cores y soporte de medios moderno.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste de frecuencias y voltajes.""}]","{""passmark_score"":67236,""cinebench_multi"":42620,""geekbench_single"":2870}","[""Arrow Lake"",""LGA 1851"",""DDR5"",""PCIe 5.0"",""Intel Core Ultra"",""24 Cores"",""NPU""]",2026-08-16 19:41:00+00,551.08
