id,slug,market_segment,name,brand,type,category,description,price_base_usd,release_date,release_year,compatibility,specs,technologies,benchmarks,tags,created_at,price_base_eur
ssd-crucial-p3-plus-2tb,crucial-p3-plus-2tb,budget,Crucial P3 Plus 2TB NVMe M.2 PCIe 4.0 SSD,Crucial,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de entrada con gran capacidad por precio. La versión de 2TB alcanza hasta 5.000 MB/s de lectura secuencial y 4.200 MB/s de escritura secuencial, usa NAND Micron 3D QLC, diseño sin DRAM con Host Memory Buffer y ofrece 440 TBW de resistencia.",189.99,2022-07-26,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":440,""capacity"":2000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Micron 3D QLC NAND"",""dram_cache"":false,""read_speed"":5000,""write_speed"":4200,""energy_per_gb"":null}","[{""name"":""Host Memory Buffer"",""description"":""Usa memoria del sistema para compensar parcialmente el diseño sin DRAM dedicada.""},{""name"":""Dynamic Write Acceleration"",""description"":""Caché SLC dinámica para acelerar escrituras de ráfaga.""},{""name"":""Crucial Storage Executive"",""description"":""Software de monitorización, firmware y gestión del SSD.""},{""name"":""5-Year Limited Warranty"",""description"":""Garantía limitada de 5 años o hasta alcanzar el límite TBW.""},{""name"":""PCIe 4.0 x4"",""description"":""Interfaz NVMe Gen4 compatible con plataformas PCIe 4.0 y retrocompatible.""}]","{""max_temp_c"":70,""crystal_disk_read"":5000,""crystal_disk_write"":4200}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Crucial"",""P3 Plus"",""2TB"",""QLC"",""DRAM-less"",""Budget""]",2026-08-17 15:31:00+00,232.00
ssd-crucial-p5-plus-1tb,crucial-p5-plus-1tb,high-performance,Crucial P5 Plus 1TB NVMe M.2 PCIe 4.0 SSD,Crucial,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 premium de Crucial. La versión de 1TB alcanza hasta 6.600 MB/s de lectura secuencial y 5.000 MB/s de escritura secuencial, usa Micron 3D TLC NAND, controlador propio con DRAM, cifrado por hardware y 600 TBW de resistencia.",179.99,2021-08-03,2021,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Micron 3D TLC NAND"",""dram_cache"":true,""read_speed"":6600,""write_speed"":5000,""energy_per_gb"":null}","[{""name"":""Micron Advanced 3D NAND"",""description"":""NAND TLC de alto rendimiento fabricada por Micron.""},{""name"":""DRAM Cache"",""description"":""Caché DRAM dedicada para mejorar rendimiento sostenido y gestión de tablas FTL.""},{""name"":""Dynamic Write Acceleration"",""description"":""Caché SLC dinámica para acelerar escrituras de ráfaga.""},{""name"":""Hardware Encryption"",""description"":""Soporte de cifrado por hardware para seguridad de datos compatible.""},{""name"":""Crucial Storage Executive"",""description"":""Software de monitorización, firmware y gestión del SSD.""}]","{""max_temp_c"":70,""crystal_disk_read"":6600,""crystal_disk_write"":5000}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Crucial"",""P5 Plus"",""1TB"",""TLC"",""DRAM"",""Premium""]",2026-08-17 15:31:00+00,165.59
ssd-crucial-p5-plus-2tb,crucial-p5-plus-2tb,high-performance,Crucial P5 Plus 2TB NVMe M.2 PCIe 4.0 SSD,Crucial,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 premium de Crucial. La versión de 2TB alcanza hasta 6.600 MB/s de lectura secuencial y 5.000 MB/s de escritura secuencial, usa Micron 3D TLC NAND, controlador propio con DRAM, cifrado por hardware y 1.200 TBW de resistencia.",367.99,2021-08-03,2021,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":1200,""capacity"":2000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Micron 3D TLC NAND"",""dram_cache"":true,""read_speed"":6600,""write_speed"":5000,""energy_per_gb"":null}","[{""name"":""Micron Advanced 3D NAND"",""description"":""NAND TLC de alto rendimiento fabricada por Micron.""},{""name"":""DRAM Cache"",""description"":""Caché DRAM dedicada para mejorar rendimiento sostenido y gestión de tablas FTL.""},{""name"":""Dynamic Write Acceleration"",""description"":""Caché SLC dinámica para acelerar escrituras de ráfaga.""},{""name"":""Hardware Encryption"",""description"":""Soporte de cifrado por hardware para seguridad de datos compatible.""},{""name"":""Crucial Storage Executive"",""description"":""Software de monitorización, firmware y gestión del SSD.""}]","{""max_temp_c"":70,""crystal_disk_read"":6600,""crystal_disk_write"":5000}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Crucial"",""P5 Plus"",""2TB"",""TLC"",""DRAM"",""Premium""]",2026-08-17 15:31:00+00,338.55
ssd-kingston-a400-960gb,kingston-a400-960gb,budget-entry,"Kingston A400 960GB 2.5"" SATA III SSD",Kingston,storage,sata,"El SSD SATA de presupuesto más comprado del mundo. Ofrece velocidades de lectura secuencial de hasta 500 MB/s y escritura de 450 MB/s, siendo una alternativa económica para revitalizar PCs antiguos.",89.99,2017-03-23,2017,"{""form_factor"":""2.5-inch"",""pcie_generation"":0}","{""tbw"":300,""capacity"":960,""nand_type"":""3D NAND"",""read_speed"":500,""write_speed"":450,""energy_per_gb"":0.9}","[{""name"":""DRAM-less Architecture"",""description"":""Diseño ultra económico sin DRAM dedicado para reducir costes al máximo.""},{""name"":""Phison S11 Controller"",""description"":""Controlador de 2 canales optimizado para la fiabilidad en tareas cotidianas.""}]","{""max_temp_c"":50,""crystal_disk_read"":500,""crystal_disk_write"":445}","[""SATA"",""2.5-inch"",""Budget Entry"",""Ultra Budget"",""300 TBW""]",2026-05-03 17:18:03+00,82.99
ssd-kingston-kc3000-1tb,kingston-kc3000-1tb,high-performance,Kingston KC3000 1TB NVMe M.2 PCIe 4.0 SSD,Kingston,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento para sobremesa y portátil. La versión de 1TB alcanza hasta 7.000 MB/s de lectura secuencial y 6.000 MB/s de escritura secuencial, usa 3D TLC NAND, controlador Phison E18 con DRAM, disipador térmico de grafeno-aluminio y 800 TBW.",174.99,2021-10-25,2021,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":800,""capacity"":1000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""3D TLC NAND"",""dram_cache"":true,""read_speed"":7000,""write_speed"":6000,""energy_per_gb"":null}","[{""name"":""Phison E18 Controller"",""description"":""Controlador PCIe 4.0 de alto rendimiento usado en SSD NVMe entusiastas.""},{""name"":""DRAM Cache"",""description"":""Caché DRAM dedicada para mejorar rendimiento sostenido y acceso aleatorio.""},{""name"":""Graphene Aluminum Heat Spreader"",""description"":""Disipador fino de grafeno y aluminio para mejorar transferencia térmica.""},{""name"":""Kingston SSD Manager"",""description"":""Software para monitorización de salud, firmware y estado del SSD.""},{""name"":""5-Year Limited Warranty"",""description"":""Garantía limitada de 5 años o hasta alcanzar el límite TBW.""}]","{""max_temp_c"":70,""crystal_disk_read"":7000,""crystal_disk_write"":6000}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Kingston"",""KC3000"",""1TB"",""TLC"",""DRAM"",""High Performance""]",2026-08-17 15:31:00+00,160.99
ssd-kingston-kc3000-2tb,kingston-kc3000-2tb,high-performance,Kingston KC3000 2TB NVMe M.2 PCIe 4.0 SSD,Kingston,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento para sobremesa y portátil. La versión de 2TB alcanza hasta 7.000 MB/s de lectura secuencial y 7.000 MB/s de escritura secuencial, usa 3D TLC NAND, controlador Phison E18 con DRAM, disipador térmico de grafeno-aluminio y 1.600 TBW.",399.99,2021-10-25,2021,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":1600,""capacity"":2000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""3D TLC NAND"",""dram_cache"":true,""read_speed"":7000,""write_speed"":7000,""energy_per_gb"":null}","[{""name"":""Phison E18 Controller"",""description"":""Controlador PCIe 4.0 de alto rendimiento usado en SSD NVMe entusiastas.""},{""name"":""DRAM Cache"",""description"":""Caché DRAM dedicada para mejorar rendimiento sostenido y acceso aleatorio.""},{""name"":""Graphene Aluminum Heat Spreader"",""description"":""Disipador fino de grafeno y aluminio para mejorar transferencia térmica.""},{""name"":""Kingston SSD Manager"",""description"":""Software para monitorización de salud, firmware y estado del SSD.""},{""name"":""5-Year Limited Warranty"",""description"":""Garantía limitada de 5 años o hasta alcanzar el límite TBW.""}]","{""max_temp_c"":70,""crystal_disk_read"":7000,""crystal_disk_write"":7000}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Kingston"",""KC3000"",""2TB"",""TLC"",""DRAM"",""High Performance""]",2026-08-17 15:31:00+00,367.99
ssd-kingston-nv2-1tb,kingston-nv2-1tb,budget,Kingston NV2 1TB NVMe M.2 PCIe 4.0 SSD,Kingston,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de presupuesto. La versión de 1TB alcanza hasta 3.500 MB/s de lectura secuencial y 2.100 MB/s de escritura secuencial. Kingston usa componentes variables según lote, por lo que se modela como 3D NAND variable TLC/QLC, diseño sin DRAM y 320 TBW.",64.99,2022-09-07,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":320,""capacity"":1000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""3D NAND variable TLC/QLC"",""dram_cache"":false,""read_speed"":3500,""write_speed"":2100,""energy_per_gb"":null}","[{""name"":""DRAM-less Design"",""description"":""Diseño sin DRAM dedicado para reducir coste.""},{""name"":""Kingston SSD Manager"",""description"":""Software para monitorizar salud y porcentaje de uso del SSD.""},{""name"":""PCIe 4.0 x4"",""description"":""Interfaz Gen4 de entrada con compatibilidad retroactiva.""},{""name"":""Variable BOM"",""description"":""Kingston puede usar distintos controladores y NAND según lote, manteniendo especificaciones publicadas.""},{""name"":""3-Year Limited Warranty"",""description"":""Garantía limitada de 3 años o hasta alcanzar el porcentaje de uso/TBW.""}]","{""max_temp_c"":70,""crystal_disk_read"":3500,""crystal_disk_write"":2100}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Kingston"",""NV2"",""1TB"",""DRAM-less"",""Budget"",""Variable NAND""]",2026-08-17 15:31:00+00,59.79
ssd-kingston-nv2-2tb,kingston-nv2-2tb,budget,Kingston NV2 2TB NVMe M.2 PCIe 4.0 SSD,Kingston,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de presupuesto. La versión de 2TB alcanza hasta 3.500 MB/s de lectura secuencial y 2.800 MB/s de escritura secuencial. Kingston usa componentes variables según lote, por lo que se modela como 3D NAND variable TLC/QLC, diseño sin DRAM y 640 TBW.",139.99,2022-09-07,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":640,""capacity"":2000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""3D NAND variable TLC/QLC"",""dram_cache"":false,""read_speed"":3500,""write_speed"":2800,""energy_per_gb"":null}","[{""name"":""DRAM-less Design"",""description"":""Diseño sin DRAM dedicado para reducir coste.""},{""name"":""Kingston SSD Manager"",""description"":""Software para monitorizar salud y porcentaje de uso del SSD.""},{""name"":""PCIe 4.0 x4"",""description"":""Interfaz Gen4 de entrada con compatibilidad retroactiva.""},{""name"":""Variable BOM"",""description"":""Kingston puede usar distintos controladores y NAND según lote, manteniendo especificaciones publicadas.""},{""name"":""3-Year Limited Warranty"",""description"":""Garantía limitada de 3 años o hasta alcanzar el porcentaje de uso/TBW.""}]","{""max_temp_c"":70,""crystal_disk_read"":3500,""crystal_disk_write"":2800}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Kingston"",""NV2"",""2TB"",""DRAM-less"",""Budget"",""Variable NAND""]",2026-08-17 15:31:00+00,128.79
ssd-m461,msi-spatium-m461-1tb,mainstream,MSI SPATIUM M461 1TB NVMe M.2 Gen4x4 SSD,MSI,storage,nvme,"Unidad de estado sólido (SSD) NVMe PCIe 4.0 de gama de entrada, diseñada para ofrecer un buen equilibrio entre rendimiento y precio. Ideal para mejorar la velocidad de carga de juegos, aplicaciones y el sistema operativo en ordenadores de escritorio y portátiles, alcanzando velocidades de lectura de hasta 5.000 MB/s.",49.99,2023-03-10,2023,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":250,""capacity"":1000,""nand_type"":""3D NAND"",""read_speed"":5000,""write_speed"":4200,""energy_per_gb"":0.5}","[{""name"":""PCIe Gen 4.0 Interface"",""description"":""Utiliza el estándar PCIe 4.0 x4 para altas velocidades de transferencia.""},{""name"":""3D NAND Flash Technology"",""description"":""Alta densidad de almacenamiento en formato compacto.""},{""name"":""Data Security & Error Correction"",""description"":""Funciones como LPDC ECC y E2E Data Protection para fiabilidad.""},{""name"":""5-Year Warranty"",""description"":""Garantía limitada de 5 años o límite de escritura TBW.""}]","{""max_temp_c"":70,""crystal_disk_read"":5108.76,""crystal_disk_write"":3902.49}","[""NVMe"",""PCIe 4.0"",""Mainstream"",""M.2 2280"",""250 TBW""]",2026-05-03 17:17:14.233175+00,45.99
ssd-samsung-980-1tb,samsung-980-1tb,mainstream,Samsung 980 1TB NVMe M.2 PCIe 3.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 PCIe 3.0 x4 de gama económica y popular para builds de presupuesto ajustado. La versión de 1TB alcanza hasta 3.500 MB/s de lectura secuencial y 3.000 MB/s de escritura secuencial, usa Samsung V-NAND, diseño sin DRAM con Host Memory Buffer y ofrece 600 TBW.",129.99,2021-03-09,2021,"{""form_factor"":""M.2 2280"",""pcie_generation"":3}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe 1.4"",""interface"":""PCIe 3.0 x4"",""nand_type"":""Samsung V-NAND TLC"",""dram_cache"":false,""read_speed"":3500,""write_speed"":3000,""energy_per_gb"":null}","[{""name"":""Host Memory Buffer"",""description"":""Usa memoria del sistema para reducir la penalización de no tener DRAM dedicada.""},{""name"":""Samsung Magician"",""description"":""Software de gestión, monitorización y optimización del SSD.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para mantener rendimiento estable.""},{""name"":""Full Power Mode"",""description"":""Modo de rendimiento continuo disponible desde Samsung Magician.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""}]","{""max_temp_c"":70,""crystal_disk_read"":3500,""crystal_disk_write"":3000}","[""NVMe"",""PCIe 3.0"",""M.2 2280"",""Samsung"",""980"",""1TB"",""DRAM-less"",""HMB"",""Budget""]",2026-08-17 15:23:00+00,159.99
